"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"フロンティアキッズ新宿","Japan","https://www.facebook.com/p/フロンティアキッズ-100057588543227/","","","","","","medium","shared chain central FB page mentions Shinjuku-area facilities but not this specific branch by exact name"
"フロンティアキッズ曙橋 分園","Japan","https://www.facebook.com/people/フロンティアキッズ/100057588543227/","","","","","","medium","shared chain central FB page; branch not specifically confirmed"
"フロンティアキッズ曙橋 本園","Japan","https://www.facebook.com/people/フロンティアキッズ/100057588543227/","","","","","","medium","shared chain central FB page; branch not specifically confirmed"
"フロンティアキッズ葛西","Japan","https://www.facebook.com/pages/category/Day-Care/フロンティアキッズ-318004298614963/","","","","","","medium","shared chain central FB page (different page ID variant); branch not specifically confirmed"
"マザーシップ上新庄保育園","Japan","https://www.facebook.com/mothershipcare/","","","","","","medium","shared chain page, branch not specifically confirmed in snippet"
"マザーシップ新梅田保育園","Japan","https://www.facebook.com/mothershipcare/","","https://www.instagram.com/mothership.shinumeda/","","","","medium","shared chain page, branch not specifically confirmed; Instagram found is branch-specific"
"マザーシップ船場保育園 分園","Japan","https://www.facebook.com/pages/マザーシップ船場保育園/672685726267834/","","","","","","medium","only main 船場保育園 page found, branch (分園) not specifically confirmed"
"マザーシップ西宮北口こども園","Japan","https://www.facebook.com/mothershipcare/","","","","","","medium","shared chain page, branch not specifically confirmed in snippet"
"マザーシップ西宮北口こども園分園南","Japan","https://www.facebook.com/mothershipcare/","","","","","","medium","shared chain page, this specific sub-branch not specifically confirmed"
"マヤ保育園","Japan","https://www.facebook.com/pages/マヤ保育園/411681169193109/","","","","","","medium","page found under exact name but content inaccessible via login wall, location not independently confirmed in snippet"
"ステラエデュケーションガーデン 月島保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet (page load issue noted)","https://www.instagram.com/stellar_tsukishima/?hl=ja","","","","medium","Company-wide FB page for the Stellar Education Garden chain (not Tsukishima-branch-specific); branch has its own Instagram @stellar_tsukishima"
"ステラエデュケーションガーデン 東葛西保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","https://www.instagram.com/stellar_education_garden/","","","","medium","Company-wide FB page for Stellar Education Garden chain, covers all branches incl. Higashi-Kasai; not branch-specific"
"ステラエデュケーションガーデン 瑞江保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Mizue"
"ステラエデュケーションガーデン 瑞江第二保育園","Japan","https://www.facebook.com/stellar.education.garden/","unclear from snippet","","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Mizue Dai-2"
"ステラエデュケーションガーデン 葛西駅前保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","https://www.instagram.com/stellar_education_garden/","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Kasai Ekimae"
"ステラエデュケーションガーデン 西葛西保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","https://www.instagram.com/stellar_education_garden/","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Nishi-Kasai"
"七里が浜楓幼稚園","Japan","https://www.facebook.com/pages/七里が浜楓幼稚園/176645269882152/","","","","","","medium","page title matches name exactly, location plausible (Kamakura)"
"三山幼稚園","Japan","https://www.facebook.com/pages/三山幼稚園/405523179816379/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"三田保育園","Japan","https://www.facebook.com/pages/三田保育園/403223463379606/","","","","","","medium","page title matches; also found 太陽の子三田保育園 alt page, location not confirmed in snippet"
"三田川幼稚園","Japan","https://www.facebook.com/pages/三田川幼稚園/402239916508331/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"三育保育園","Japan","https://www.facebook.com/pages/三育保育園/330198033720881/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"上滝保育園","Japan","https://www.facebook.com/pages/上滝保育園/1693567464270181/","","","","","","medium","page title matches, result explicitly noted as Toyama City (富山市)"
"下田保育園","Japan","https://www.facebook.com/simodahoikuen/","","","","","","medium","named handle @simodahoikuen matches romanized name Shimoda Hoikuen"
"中間保育園","Japan","https://www.facebook.com/pages/中間保育園/178913335592247/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"丸山幼稚園","Japan","https://www.facebook.com/pages/丸山幼稚園/291899317583173/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"久留里カトリック幼稚園","Japan","https://www.facebook.com/pages/久留里カトリック幼稚園/299641083385646/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"二日市カトリック幼稚園","Japan","https://www.facebook.com/pages/二日市カトリック幼稚園/1508622796062925/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"京都カトリック信愛幼稚園","Japan","https://www.facebook.com/pages/京都カトリック信愛幼稚園/495609807173455/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"今伊勢真光幼稚園","Japan","https://www.facebook.com/pages/今伊勢真光幼稚園本部/159281024082505/","","","","","","medium","page named 今伊勢真光幼稚園本部 (HQ) matches school name, in Ichinomiya area"
"代々木至誠こども園","Japan","https://www.facebook.com/pages/代々木至誠こども園/541396049246171/","","","","","","medium","page title matches name exactly, plausible Shibuya location"
"光の園保育園","Japan","https://www.facebook.com/pages/光の園保育園/432211843483141/","","","","","","medium","page title matches name exactly; a 3rd-party post also references this school's graduation ceremony, but location (博多区) not directly confirmed in snippet"
"モンテッソーリ・エレメンタリー スクール北九州","Japan","https://www.facebook.com/kokura.montessori","","","","","","medium","Facebook result for Casa dei Bambini Kokura may be a related/sister school, not confirmed exact match to MEK"
"モンテッソーリ森田子どもの家","Japan","https://www.facebook.com/pages/モンテッソーリ森田子どもの家/1104303119714534/","","","","","","medium","Old-style FB page URL, exact name match, location not independently confirmed in snippet"
"ヨゼフ幼稚園","Japan","https://www.facebook.com/pages/ヨゼフ幼稚園/261337047310410/","","","","","","medium","Old-style FB page URL, exact name match, appeared consistently for Uruma/Ishikawa area school"
"レストナック幼稚園","Japan","https://www.facebook.com/pages/レストナック幼稚園/809027449247461/","","","","","","medium","Old-style FB page URL, exact name match, location not independently confirmed in snippet"
"ロザリオ幼稚園","Japan","https://www.facebook.com/pages/ロザリオ幼稚園/627331917464788/","","","","","","medium","Old-style FB page URL for Itami-shi query result, generic name shared with other Rosario kindergartens"
"倉敷マリア・インマクラダ幼稚園","Japan","https://www.facebook.com/296924995361249","active (teacher-intro post)","","","","","medium","single FB post referencing school by name, not confirmed as official page"
"内田橋聖アントニオ幼稚園","Japan","https://www.facebook.com/pages/聖アントニオ幼稚園/129001861077182/","","","","","","medium","name matches ""聖アントニオ幼稚園"" but 熱田区/内田橋 location not confirmed in snippet"
"北山幼稚園","Japan","https://www.facebook.com/pages/北山幼稚園/272294626910450/","","","","","","medium","name matches exactly but city 府中市 not confirmed in snippet"
"山口天使幼稚園","Japan","https://www.facebook.com/231828553537314/","","","","","","medium","Name matches but location/snippet not confirmable beyond page existing"
"岩沼こばと幼稚園","Japan","https://www.facebook.com/pages/%C3%A5%C2%B2%C2%A9%C3%A6%C2%B2%C2%BC%C3%A3%C2%81%C2%93%C3%A3%C2%81%C2%B0%C3%A3%C2%81%C2%A8%C3%A5%C2%B9%C2%BC%C3%A7%C2%A8%C2%9A%C3%A5%C2%9C%C2%92/463609543729973/","","","","","","medium","Old-style FB page URL found matching name; location not independently confirmed in snippet"
"市が尾こどものいえ保育園","Japan","https://www.facebook.com/pages/%C3%A5%C2%B8%C2%82%C3%A3%C2%81%C2%8C%C3%A5%C2%B0%C2%BE%C3%A3%C2%81%C2%93%C3%A3%C2%81%C2%A9%C3%A3%C2%82%C2%82%C3%A3%C2%81%C2%AE%C3%A3%C2%81%C2%84%C3%A3%C2%81%C2%88%C3%A4%C2%BF%C2%9D%C3%A8%C2%82%C2%B2%C3%A5%C2%9C%C2%92/152278838130681/","","","","","","medium","Old-style FB page URL matches full school name exactly"
"常盤ヶ丘幼稚園","Japan","https://www.facebook.com/pages/%E5%B8%B8%E7%9B%A4%E3%83%B6%E4%B8%98%E5%B9%BC%E7%A8%9A%E5%9C%92/113338495391558","","","","","","medium","Old-style FB page URL matches name; Suginami Ward location stated by search summary but not directly in URL"
"平和の園保育園","Japan","https://www.facebook.com/pages/%C3%A5%C2%B9%C2%B3%C3%A5%C2%92%C2%8C%C3%A3%C2%81%C2%AE%C3%A5%C2%9C%C2%92%C3%A4%C2%BF%C2%9D%C3%A8%C2%82%C2%B2%C3%A5%C2%9C%C2%92/1683461251669048/","","","","","","medium","Old-style FB page URL matches full school name; Nishinoomote location not independently confirmed"
"幸明幼稚園","Japan","https://www.facebook.com/pages/%C3%A5%C2%B9%C2%B8%C3%A6%C2%98%C2%8E%C3%A5%C2%B9%C2%BC%C3%A7%C2%A8%C2%9A%C3%A5%C2%9C%C2%92/345910392257695/","","","","","","medium","Old-style FB page URL matches name; Sapporo location noted in search summary but not directly confirmable"
"広サムエル学園","Japan","https://www.facebook.com/pages/%C3%A5%C2%BA%C2%83%C3%A3%C2%82%C2%B5%C3%A3%C2%83%C2%A0%C3%A3%C2%82%C2%A8%C3%A3%C2%83%C2%AB%C3%A5%C2%AD%C2%A6%C3%A5%C2%9C%C2%92/140125209730691/","","","","","","medium","Old-style FB page URL matches full school name exactly"
"弥生保育園","Japan","https://www.facebook.com/pages/%C3%A5%C2%BC%C2%A5%C3%A7%C2%94%C2%9F%C3%A4%C2%BF%C2%9D%C3%A8%C2%82%C2%B2%C3%A5%C2%9C%C2%92/1132933293485583/","","","","","","medium","Old-style FB page URL matches name; Utsunomiya location not independently confirmed"
"復活幼稚園","Japan","https://www.facebook.com/pages/%C3%A5%C2%BE%C2%A9%C3%A6%C2%B4%C2%BB%C3%A5%C2%B9%C2%BC%C3%A7%C2%A8%C2%9A%C3%A5%C2%9C%C2%92/311522868962488/","","","","","","medium","Old-style FB page URL matches name exactly; Kyoto location not independently confirmed"
"徳田保育園","Japan","https://www.facebook.com/pages/%C3%A5%C2%BE%C2%B3%C3%A7%C2%94%C2%B0%C3%A4%C2%BF%C2%9D%C3%A8%C2%82%C2%B2%C3%A5%C2%9C%C2%92/1112023622263265/","","","","","","medium","Old-style FB page URL matches name exactly; Nerima location not independently confirmed"
"愛児幼稚園","Japan","https://www.facebook.com/pages/%C3%A6%C2%84%C2%9B%C3%A5%C2%85%C2%90%C3%A5%C2%B9%C2%BC%C3%A7%C2%A8%C2%9A%C3%A5%C2%9C%C2%92/150880581600452/","","","","","","medium","Old-style FB page URL matches name exactly; Naha location not independently confirmed in snippet"
"愛徳幼稚園","Japan","https://www.facebook.com/pages/%C3%A6%C2%84%C2%9B%C3%A5%C2%BE%C2%B3%C3%A5%C2%B9%C2%BC%C3%A7%C2%A8%C2%9A%C3%A5%C2%9C%C2%92/701604419868620/","","","","","","medium","Old-style FB page URL matches name; note a distinct 大阪愛徳幼稚園 (Osaka, Kadoma) also exists - this row is for Wakayama City"
"愛護幼稚園","Japan","https://www.facebook.com/pages/%C3%A6%C2%84%C2%9B%C3%A8%C2%AD%C2%B7%C3%A5%C2%B9%C2%BC%C3%A7%C2%A8%C2%9A%C3%A5%C2%9C%C2%92/105881172901416/","","","","","","medium","Old-style FB page URL matches name exactly; Toyama City context in search summary"
"押立保育園","Japan","https://www.facebook.com/pages/%C3%A6%C2%8A%C2%BC%C3%A7%C2%AB%C2%8B%C3%A4%C2%BF%C2%9D%C3%A8%C2%82%C2%B2%C3%A5%C2%9C%C2%92/372253516186024/","","","","","","medium","Old-style FB page URL matches name exactly; Fuchu location not independently confirmed in snippet"
"日高幼稚園","Japan","https://www.facebook.com/pages/%E6%97%A5%E9%AB%98%E5%B9%BC%E7%A8%9A%E5%9C%92/1253353328047737/","unknown","","","","","medium","Exact name match, single result, location not confirmed in snippet"
"札幌天使幼稚園","Japan","https://www.facebook.com/pages/天使幼稚園/411021789268237/","","https://www.instagram.com/sapporo_tenshi/","","","","medium","Generic '天使幼稚園' title, Sapporo Higashi-ku address matches official site context but not explicit in FB snippet"
"新田保育園","Japan","https://www.facebook.com/pages/新田保育園/404504453265255/","","","","","","medium","Name match; Sasebo not confirmed in snippet (distinguished from 加茂新田保育園 which is separate)"
"旭保育園","Japan","https://www.facebook.com/pages/旭保育園/357266894331914/","","","","","","medium","Name match; Miyakonojo not confirmed in snippet"
"暁の星幼稚園 (古賀市)","Japan","https://www.facebook.com/pages/暁の星幼稚園/1755706271336685/","","","","","","medium","Distinct FB ID from Shimonoseki page but location not confirmed in snippet"
"本渡カトリック聖心幼稚園","Japan","https://www.facebook.com/pages/本渡トリック聖心幼稚園/1971394489803449/","","","","","","medium","Name slightly garbled (本渡トリック vs 本渡カトリック) in title but likely same page; Amakusa city context present in other results"
"森の子保育園","Japan","https://www.facebook.com/pages/森の子保育園/821720007874558/","","","","","","medium","Single distinctive-name result, no location confirmation in snippet"
"森山聖徳保育園","Japan","https://www.facebook.com/pages/森山聖徳保育園/107670122743715/","","","","","","medium","Single distinctive-name result matching Hitachi-city facility name"
"椎の実子供の家","Japan","https://www.facebook.com/people/椎の実子供の家-子どもの居場所/100091336928239/","","","","","","medium","Distinctive name match, generic community-page category, no explicit Mitaka confirmation"
"横町さくら保育園","Japan","https://www.facebook.com/pages/横町さくら保育園/198670410230479/","","","","","","medium","Single distinctive-name result, no location confirmation in snippet"
"洋光幼稚園","Japan","https://www.facebook.com/pages/洋光幼稚園/256902507693964/","unknown","","","","","medium","Exact name match but no city confirmation in snippet"
"潮見保育園","Japan","https://www.facebook.com/pages/潮見保育園/242524192461831/","unknown","","","","","medium","Exact name match, no city confirmation in snippet"
"熊本信愛女学院幼稚園","Japan","https://www.facebook.com/pages/熊本信愛女学院幼稚園/272565182893945/","unknown","","","","","medium","Exact name match; city referenced in query context but not explicitly confirmed in raw snippet text"
"王たるキリスト幼稚園","Japan","https://www.facebook.com/pages/王たるキリスト幼稚園/113149652075361/","unknown","","","","","medium","Exact name match, no city confirmation in snippet"
"田島カトリック暁の星幼稚園","Japan","https://www.facebook.com/pages/田島カトリック暁の星幼稚園/290789544667556/","unknown","","","","","medium","Exact name match, no city confirmation in snippet"
"白河カトリック幼稚園","Japan","https://www.facebook.com/pages/白河カトリック幼稚園/132818503526105/","unknown","","","","","medium","Exact name match, no city confirmation in snippet"
"白鳩保育園","Japan","https://www.facebook.com/pages/白鳩保育園/421310031264070/","unknown","","","","","medium","Single exact-name result, no city confirmation in snippet"
"白鳩幼稚園","Japan","https://www.facebook.com/pages/白鳩幼稚園/1735920139768275/","unknown","","","","","medium","Single exact-name result, no city confirmation in snippet"
"益田天使幼稚園","Japan","https://www.facebook.com/pages/益田天使幼稚園/364723067262213/","unknown","","","","","medium","Single exact-name result, no city confirmation in snippet"
"真栄原カトリック幼稚園","Japan","https://www.facebook.com/pages/真栄原カトリック幼稚園/556856577761112/","unknown","","","","","medium","Single exact-name result, no city confirmation in snippet"
"Christopher Academy-Scotch Plains Campus","United States","https://www.facebook.com/christopheracademy/","limited visibility in snippet, referenced as NJ's original Montessori school","","","","","medium","Chain page for Christopher Academy NJ; not campus-specific but confirmed as the org's main page"
"Christopher Academy-Westfield Campus","United States","https://www.facebook.com/christopheracademy/","limited visibility in snippet","","","","","medium","Same chain FB page; Westfield location confirmed via other sources (christopheracademy.com HQ at Westfield NJ)"
"Colegio Margaret Mead","Peru","https://www.facebook.com/ColegioMargaretMead/","active, frequent video posts about school life","","","","","medium","FB page confirmed for Lima Montessori school in Magdalena del Mar (not San Isidro specifically); likely same school given proximity, note discrepancy"
"Colegio Montessori Nuevo Milenio","Mexico","https://www.facebook.com/montessoriColegio850/","page exists, limited snippet visibility","","","","","medium","Title confirms Guadalajara match, but page content not visible in snippet"
"Colegio Montessori Quetzalli","Mexico","https://www.facebook.com/p/Colegio-Montessori-Quetzalli-61574596155614/","page exists, limited snippet visibility","","","","","medium","Name matches exactly but location (Puebla/Cholula) not shown in snippet content"
"Colegio Mundo Montessori de Puebla AC","Mexico","https://ms-my.facebook.com/mmontessoripuebla/","has video content","","","","","medium","Page handle mmontessoripuebla suggests Puebla match but not Cholula-specific"
"Colegio Preescolar Maria Montessori (La Florida)","Mexico","https://www.facebook.com/MontessoriPreescolar/","active, 936 likes","","","","","medium","Confirmed Guadalajara location (Demócrito street) but 'La Florida' neighborhood not specifically shown in snippet"
"Copper Beech Montessori School","United States","https://www.facebook.com/pages/Copper-Beech-Montessori/149798085072968","page exists, no content visible in snippet","","","","","medium","Page name matches but Jamaica Plain MA location not directly shown in FB snippet (confirmed via GreatSchools/other sources)"
"Corte Madera Montessori","United States","https://www.facebook.com/pages/Corte-Madera-Montessori/368481553327624","page exists, no content visible in snippet","","","","","medium","Exact name match but location not independently confirmed in snippet"
"純心幼稚園","Japan","https://www.facebook.com/pages/%E7%B4%94%E5%BF%83%E5%B9%BC%E7%A8%9A%E5%9C%92/205937679540115/","unknown","","","","","medium","Name matches but Nagasaki-shi location not explicitly confirmed in snippet; multiple same-name schools exist"
"聖カタリナ幼稚園","Japan","https://www.facebook.com/pages/%E8%81%96%E3%82%AB%E3%82%BF%E3%83%AA%E3%83%8A%E5%B9%BC%E7%A8%9A%E5%9C%92/530499183664722/","unknown","","","","","medium","Name matches but Okazaki-shi location not explicitly confirmed in snippet"
"聖クララ幼稚園","Japan","https://www.facebook.com/pages/%E8%81%96%E3%82%AF%E3%83%A9%E3%83%A9%E5%B9%BC%E7%A8%9A%E5%9C%92/177623045624394/","unknown","","","","","medium","Name matches; Oura-gun location not explicitly confirmed in snippet"
"聖ヨゼフ幼稚園","Japan","https://www.facebook.com/pages/%E8%81%96%E3%83%A8%E3%82%BC%E3%83%95%E5%B9%BC%E7%A8%9A%E5%9C%92/297118140304209/","unknown","","","","","medium","Same FB URL surfaced for both Kanazawa-shi and Kitakyushu-shi queries; location ambiguous, cannot disambiguate which city this belongs to"
"聖ルカ幼稚園","Japan","https://www.facebook.com/pages/%E8%81%96%E3%83%AB%E3%82%AB%E5%B9%BC%E7%A8%9A%E5%9C%92/159730644150576/","unknown","","","","","medium","Name matches but Obama-shi location not explicitly confirmed in snippet; distinct from Tomakomai variant"
"聖家族幼稚園","Japan","https://www.facebook.com/pages/%E8%81%96%E5%AE%B6%E6%97%8F%E5%B9%BC%E7%A8%9A%E5%9C%92/397425040644761/","unknown","","","","","medium","Name matches but Nantan-shi location not explicitly confirmed in snippet"
"聖徳保育園","Japan","https://www.facebook.com/pages/%E8%81%96%E5%BE%B3%E4%BF%9D%E8%82%B2%E5%9C%92/516687155386574/","unknown","","","","","medium","Plain name page found (distinct from 森山聖徳保育園 variant); Takahagi-shi location not explicitly confirmed in snippet"
"聖心ウルスラ幼稚園","Japan","https://www.facebook.com/pages/聖心ウルスラ幼稚園/359940794094536/","","","","","","medium","unique school name, single FB result, page title matches exactly; location not shown in snippet but name is distinctive enough"
"聖母のさゆり保育園","Japan","https://www.facebook.com/pages/聖母のさゆり保育園/113369936038228/","","","","","","medium","unique distinctive name, single FB result matched exactly; location (足立区) not confirmed in snippet"
"聖母マリア幼稚園","Japan","https://www.facebook.com/pages/聖母マリア幼稚園/274124442656336/","","","","","","medium","distinctive name match, single FB result; location (千葉県緑区) not confirmed in snippet"
"育成幼稚園","Japan","https://www.facebook.com/pages/育成幼稚園/279717085465296/","","","","","","medium","distinctive name, single FB result matched exactly; location (桜井市) not confirmed in snippet"
"至誠第二保育園","Japan","https://www.facebook.com/pages/至誠第二保育園/274532399224020/","","","","","","medium","distinctive name (Shisei group is known Hino-area operator), single FB result matched exactly"
"若松青葉幼稚園","Japan","https://www.facebook.com/pages/若松青葉幼稚園/138331739677913/","","","","","","medium","distinctive compound name (Wakamatsu Aoba), single unique FB result matched exactly; ward not confirmed in snippet"
"茶臼山こども園","Japan","https://www.facebook.com/pages/茶臼山こども園/244790376186915/","","","","","","medium","distinctive name, single unique FB result matched exactly; location (大津市) not confirmed in snippet"
"道後聖母幼稚園","Japan","https://www.facebook.com/pages/道後聖母幼稚園/753634507982483/","","","","","","medium","FB page found by exact name, but snippet did not confirm city match"
"都城聖ドミニコ学園幼稚園","Japan","https://www.facebook.com/pages/聖ドミニコ学園幼稚園/632994063402552/","","https://www.instagram.com/dominico_youchien/","","","","medium","FB page name close match (聖ドミニコ学園幼稚園 vs full 都城聖ドミニコ学園幼稚園); Instagram exact match confirmed"
"青葉保育園","Japan","https://www.facebook.com/pages/青葉保育園/275510802492281/","","","","","","medium","FB page found by exact name but common name, city (Narashino) not confirmed in snippet"
"飯盛保育園","Japan","https://www.facebook.com/pages/飯盛保育園/231597246948338/","","","","","","medium","FB page found matching name but ward/location not confirmed in snippet"
"高屋幼稚園","Japan","https://www.facebook.com/pages/高屋幼稚園/549033678523618/","","","","","","medium","FB page found matching name but Higashi-Hiroshima location not confirmed in snippet"
"Countryside Montessori School","United States","https://www.facebook.com/countrysidemontessorischool/","active","","","","","medium","Charlotte NC - main FB page described as NC's only independent school of its type; multiple same-name schools exist nationally"
"Daycroft Montessori School","United States","https://www.facebook.com/pages/Daycroft%20Montessori%20School/285743331886375/","unknown","","","","","medium","Ann Arbor MI - two candidate page IDs found, picked primary; content not fully visible"
"Daycroft Montessori School-Early Childhood","United States","https://www.facebook.com/pages/Daycroft%20Montessori%20School/285743331886375/","unknown","","","","","medium","Same school family as Daycroft Montessori School, Ann Arbor MI"
"Desert Preparatory Academy (and Desert Learning Center)","United States","https://www.facebook.com/desertlearningcenter/","unknown","","","","","medium","Blythe CA - Desert Learning Center FB page, indirect name match to Desert Preparatory Academy dba"
"Divine Mercy Montessori School","Uganda","https://www.facebook.com/DivineMercyPrimarySchool/","unknown","","","","","medium","Buwampa/Buikwe district match found; page named Divine Mercy Primary School, not exact Montessori name"
"Eduardo J Saldaña","United States","https://www.facebook.com/148450848513918","unknown","","","","","medium","Carolina PR match found, limited page content in snippet"
"Escola Descobrindo o Mundo","Brazil","https://www.facebook.com/SecretariaCEDM/?locale=pt_BR","unknown","https://www.instagram.com/escoladescobrindoomundo/","","","","medium","Caxias do Sul RS - found Creche Escola Descobrindo o Mundo FB page (SecretariaCEDM), plausible same institution"
"Escola Upaon-Açu","Brazil","https://www.facebook.com/280438838796917","","","","","","medium","Page titled 'Escola Upaon-Açu - Home' but city not explicitly confirmed in snippet; name is distinctive (Upaon-Açu is indigenous name for São Luís) so likely correct match"
"First Steps Montessori School","United States","https://www.facebook.com/pages/First-Steps-Montessori-School/1530555127190036","","","","","","medium","Plausible match for Houston location but search snippet did not explicitly confirm Houston; a same-named page in Tsukuba Japan also exists so some ambiguity remains"
"Five Star Montessori","United States","https://www.facebook.com/FiveStarWestHouston/","","","","","","medium","Multiple Houston-area campuses (West Houston, Katy); West Houston listed as closest match to plain 'Houston' in GreatSchools"
"Frisco Montessori Academy","United States","https://www.facebook.com/pages/Frisco-Montessori-Academy/145233592178189","","","","","","medium","Old-style FB page ID URL, no snippet content to confirm activity/name match beyond slug"
"Gilmour Academy Montessori School","United States","https://www.facebook.com/GilmourAcademy/","active (5656 likes)","","","","","medium","Page is for Gilmour Academy overall, includes Montessori preschool as part of Lower School, not standalone"
"Gloridge Kids School上本町スクール","Japan","https://www.facebook.com/GloridgeKidsSchool/","active (573 likes, 67 visits)","","","","","medium","Matches Gloridge Kids School in Osaka but snippet did not confirm 上本町 branch specifically"
"Greece Montessori School","United States","https://m.facebook.com/profile.php?id=750326668356532","unknown","","","","","medium","Profile titled Greece Montessori School - Home, no location confirmation in snippet"
"Growing Circle Montessori","United States","https://www.facebook.com/people/Growing-Circle-Montessori/100084017481474/","unknown","","","","","medium","Description matches but no Gardiner location confirmed in snippet"
"HUGアカデミー","Japan","https://www.facebook.com/pages/hug/331774074053284/","unknown","","","","","medium","Page titled hug Academy sensory-based preschool matches name but 西区 ward not confirmed in snippet"
"Ha'penny Montessori School","United States","https://facebook.com/pages/Ha'Penny%20Montessori%20School/313108278884804","unknown","","","","","medium","Name match but Ashburn location not explicitly confirmed in snippet"
"Har Shalom Preschool & Kindergarten","United States","https://www.facebook.com/HarShalomPreschoolParents/","active","","","","","medium","Parents community page tied to congregationharshalom.org, not confirmed as Ft. Collins"
"Hmoob Toj Siab Montessori Academy","United States","https://www.facebook.com/HmongAmericanPartnership/","active","","","","","medium","No dedicated school FB page found; official presence via parent org page"
"ICEモンテッソーリこどものいえ 横浜","Japan","https://www.facebook.com/p/ICE-100066922316642/","unknown","","","","","medium","Generic ICE page, not confirmed Yokohama-specific, likely shared brand page"
"Ines Maria Mendoza","United States","https://www.facebook.com/EscuelaacreditadaInesMariaMendoza/","active","","","","","medium","Multiple Ines Maria Mendoza schools exist in Puerto Rico; flagging as candidate"
"LePort Montessori Broadlands","United States","https://www.facebook.com/LePortMontessoriSchools/","active","","","","","medium","Broadlands-specific welcome video found on the main brand page facebook.com/LePortMontessoriSchools; no standalone Broadlands vanity URL located."
"Little Blessings Montessori","United States","https://www.facebook.com/pages/Little%20Blessings%20Montessori/114198035587869/","unknown","","","","","medium","Page found by exact name but location (Colorado Springs) not confirmed in snippet."
"Little Peeps Montessori Naturskola","United States","https://m.facebook.com/pages/Little-Peeps-Montessori-Naturskola/141462155879670/","unknown","","","","","medium","Exact unique name match found; location (Little Compton) not separately confirmed in snippet."
"Maria Montessori (Monumental)","Mexico","https://www.facebook.com/profile.php?id=61564055732908","unknown","","","","","medium","Address match found (Puerto de Todos los Santos 311A, Monumental, 44320 Guadalajara) but page has no vanity name to confirm branding."
"Michigan Dunes Montessori, Inc.","United States","https://www.facebook.com/p/Michigan-Dunes-Montessori-100067969517833/","unknown","","","","","medium","Page found listed under 'Muskegon MI' (adjacent to Norton Shores); school address confirmed at 5248 Henry St, Norton Shores, MI."
"Little House Montessori","United States","https://www.facebook.com/LHMSchool/","","","","","","medium","Address 454 Somerset Dr, Golden CO 80401 confirmed via directory; two candidate pages (LHMSchool and littlehousemontessoripreschool which is actually Christchurch NZ) — LHMSchool most likely the Golden CO one but not fully confirmed in snippet"
"Lohana Academy Montessori","Uganda","https://www.facebook.com/p/Lohana-Schools-of-Kampala-100054511057341/","","","","https://x.com/lohanaschools","","medium","Page is ""Lohana Schools of Kampala"" not confirmed Montessori-specific or Nakasero Road; located Kololo per one source — moderate location match only"
"Luis Muñoz Rivera I","United States","https://www.facebook.com/EscuelaLuisMunozRiveraIIMontessori/","","","","","","medium","Listed location ""Gyaunabo"" likely means Guaynabo; found ""Escuela Luis Muñoz Rivera I"" (elementary, Guaynabo) and separate FB page ""Escuela Luis Muñoz Rivera II - Montessori"" also Guaynabo — II is confirmed Montessori-branded, I is the confirmed location match; some ambiguity between I and II"
"Marco Polo Grundschule (Montessori-Zweig)","Germany","https://www.facebook.com/173475986582051/","","","","","","medium","""Grundschule Marco Polo"" page in Saalfeld found via community/news mentions; page itself returns login-wall but ID matches multiple community references to the Saalfeld school."
"Meher Montessori School","United States","https://www.facebook.com/1516435341953363/","","","","","","medium","Numeric-ID FB page found under exact name ""Meher Montessori School"" but snippet had no location confirmation for Monterey Park; a second ""Meher Montessori Schools"" (plural) page also exists."
"Mile High Early Learning Centers: Northeast Early Learning Center","United States","https://www.facebook.com/MHEarlyLearning/","","","","","","medium","Parent organization's main FB page confirmed (Denver CO, 727 likes); no dedicated separate page found for the Northeast location specifically."
"Mile High Early Learning Centers: Rude Park Early Learning Center","United States","https://www.facebook.com/MHEarlyLearning/","","","","","","medium","Same parent org page; a specific photo post confirms Mile High Early Learning has operated the Rude Park Early Learning Center; no dedicated separate page for this location."
