Country,School,Email,Region,City,Phone,Website,Source,Notes
Australia,Brisbane Montessori School,principal@bms.qld.edu.au,QLD,Fig Tree Pocket,07 3327 0600,https://www.bms.qld.edu.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,Brisbane Montessori School,principal@bms.qld.edu.au,QLD,Fig Tree Pocket,0451 854 8,,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Brisbane Montessori School,enquiries@bms.qld.edu.au,QLD,Fig Tree Pocket,07 3327 0600,https://www.bms.qld.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Brisbane Montessori School,enquiries@bms.qld.edu.au,QLD,Fig Tree Pocket,07 3327 0600,https://www.bms.qld.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Brisbane Montessori School,enquiries@bms.qld.edu.au,QLD,Fig Tree Pocket,07 3327 0600,https://www.bms.qld.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Building Futures Montessori – Blackstone,georgiemartin@bfm.com.au,QLD,Ipswich,07 3282 3200,https://www.buildingfutures.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Building Futures Montessori – Forest Lake,forestlake@buildingfutures.com.au,QLD,Forest Lake,07 3723 7777,https://www.buildingfutures.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Building Futures Montessori – Wavell Heights,wavellheights@buildingfutures.com.au,QLD,Wavell Heights,07 3630 5444,https://www.buildingfutures.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Caboolture Montessori School,principal@cms.qld.edu.au,QLD,Caboolture,07 5495 5877,https://www.cms.qld.edu.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,Capalaba State College,admin@capalabasc.eq.edu.au,QLD,Capalaba,07 3823 9111,https://capalabasc.eq.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Chapel Hill Montessori Children’s House,manager@chmch.com.au,QLD,Kenmore East,07 3378 0700,https://www.chmch.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Cubbyhouse Montessori (Spring Hill),director@springhillmontessori.com.au,QLD,Spring Hill,07 2113 3630,https://thegapmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Cubbyhouse Montessori (Spring Hill),director@springhillmontessori.com.au,QLD,Spring Hill,07 2113 3630,https://thegapmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Cubbyhouse Montessori (The Gap),director@thegapmontessori.com.au,QLD,The Gap,07 3300 2227,https://thegapmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Enrich Early Education,educationlead@enrichearlyeducation.com.au,QLD,Southport,07 5526 3990,https://enrichearlyeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Excellent Kids Montessori,office@ekmontessori.com.au,QLD,Underwood,07 3341 5888,https://www.ekmontessori.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Gold Coast Montessori Child Care (Mudgeeraba),mudgeeraba@montessorigoldcoast.com.au,QLD,Mudgeeraba,07 5530 2899,https://www.goldcoastmontessorichildcare.com,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Gold Coast Montessori Child Care (Reedy Creek),admin@goldcoastmontessorichildcare.com,QLD,Mudgeeraba,07 5522 9894,https://www.montessorigoldcoast.com,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Greenheart Montessori,NOT_FOUND,QLD,Burbank,07 3420 6612,https://greenheartmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,GRO Early Learning,moranbah@groearlylearning.com.au,QLD,Menzies,+61402866750,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,GRO Early Learning – Charters Towers,ct@groearlylearning.com.au,QLD,Charters Towers,(07) 3180 2244,https://groearlylearning.com.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,GRO Early Learning – Moranbah,moranbah@groearlylearning.com.au,QLD,Moranbah,,https://groearlylearning.com.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,GRO Early Learning – Mount Isa,mtisa@groearlylearning.com.au,QLD,Menzies,07 4743 6311,https://groearlylearning.com.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Grovely State School,admin@grovelyss.eq.edu.au,QLD,Grovely,07 3354 6333,https://www.grovelyss.eq.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Habitat Early Learning (Ferny Grove),smeeta@habitatlearning.com.au,QLD,Ferny Grove,1300 301 521,https://habitatlearning.qld.edu.au,Montessori Australia directory,Montessori Registered tier: Participating
Australia,Habitat Early Learning (Nundah),nundah@habitatlearning.com.au,QLD,Nundah,1300 301 521,https://habitatlearning.qld.edu.au,Montessori Australia directory,Montessori Registered tier: Participating
Australia,Habitat Early Learning (Peregian Springs),peregian@habitatlearning.com.au,QLD,Peregian Springs,1300 301 521,https://habitatlearning.qld.edu.au,Montessori Australia directory,Montessori Registered tier: Participating
Australia,Head Start Montessori,admin@headstartmontessori.com.au,QLD,Mount Gravatt,07 3349 4022,https://headstartmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Hope Island Montessori,NOT_FOUND,QLD,Hope Island,07 5514 0990,https://hopeislandmontessori.com,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Indooroopilly Montessori Children’s House,cellis@imch.com.au,QLD,Indooroopilly,07 3378 5371,https://www.imch.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Joii Montessori Family Day care,pham99@naver.com,QLD,Gold Coast,0402 916 306,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Karinya Montessori Children’s House,admin@kmch.qld.edu.au,QLD,Cooroy,07 5472 0505,https://www.karinyamontessori.com,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Kedi Kids Montessori Garden,kedikidsfdc@gmail.com,QLD,Verrierdale,0498 203 930,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Kenmore & District Montessori Children’s House,director@kdmch.com.au,QLD,Kenmore,07 3378 1122,https://www.kdmch.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Kids on Clarence,kidsonclarence@bigpond.com,QLD,Indooroopilly,07 3720 8600,https://kidsonclarence.com,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Kuunchi Kakana Centre,NOT_FOUND,QLD,Lockhart River,0412 396 500,http://www.puuya.foundation,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Little Apple Tree Early Learning Centre,NOT_FOUND,QLD,Bonogin,07 5525 1433,https://www.littleappletree.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Little Wonders Montessori,director@littlewondersmontessori.com.au,QLD,Darra,07 3191 6755,https://www.littlewondersmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Millbrook Montessori,admin@millbrookmontessori.com.au,QLD,Toowoomba,0433 337 539,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Mitchelton State High School,principal@mitcheltonshs.eq.edu.au,QLD,Mitchelton,07 3550 1111,https://mitcheltonshs.eq.edu.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Mojo Montessori Early Learning Centre,angie@mojomontessori.com.au,QLD,Logan Central,07 3808 6944,http://www.mojomontessori.com.au,Montessori Australia directory,Montessori Registered tier: Applied
Australia,Monte Kids Family Day Care,montekidsfdc@gmail.com,QLD,Narangba,0425 236 653,https://www.facebook.com/montekidsfdc/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Montessori Australia,info@montessori.org.au,QLD,Noosaville,0451 709 509,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Montessori Children’s House,director@montessori-auchenflower.com.au,QLD,Auchenflower,07 3371 7090,https://www.montessori-auchenflower.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Montessori Early Childhood Training Australia,hello@mecta.edu.au,QLD,Forest Lake,07 3073 5000,https://www.mecta.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Montessori Early Education Taringa,NOT_FOUND,QLD,Taringa,07 3378 4269,https://www.montessoriearlyeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Montessori HomeSchool Collective,rachel@montessorihomeschoolcollective.com.au,QLD,Diddillibah,0498 478 189,https://www.montessorihomeschoolcollective.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Montessori International College,chris.peach@mic.qld.edu.au,QLD,Forest Glen,07 5442 3807,https://www.mic.qld.edu.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Montessori Noosa,principal@montessorinoosa.qld.edu.au,QLD,Sunshine Beach,07 5415 1205,https://montessorinoosa.qld.edu.au/,Montessori Australia directory,Montessori Registered tier: Applied
Australia,Montessori Pathways,NOT_FOUND,QLD,Redbank,07 3818 0688,https://montessoripathways.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Montessori Tingalpa by Busy Bees,enrolments@busybees.edu.au,QLD,Tingalpa,1300 851 331,https://www.busybees.edu.au/locations/tingalpa/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Perfect Beginnings Montessori Children’s House (Holland Park),hollandpark@perfectbeginningschildcare.com.au,QLD,Holland Park West,07 2103 3900,https://www.perfectbeginningschildcare.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Perfect Beginnings Montessori Children’s House (Underwood),montessori@perfectbeginningschildcare.com.au,QLD,Underwood,07 3172 6651,https://www.perfectbeginningschildcare.com.au,Montessori Australia directory,Montessori Registered tier: Participating; EXPIRED listing
Australia,Rangeville Early Education Centre,NOT_FOUND,QLD,Toowoomba,07 4636 5722,https://www.earlylearningservices.com.au/centres/rangeville-toowoomba/,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Sesame Lane Montessori Children’s House,info@sesamelane.com.au,QLD,North Lakes,07 3491 7013,https://www.sesamelane.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,The Hills Montessori,NOT_FOUND,QLD,Alexandra Hills,07 3824 4244,https://thehillsmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,The Montessori Farm,thefarm@montessoriearlyeducation.com.au,QLD,Upper Coomera,07 5670 8977,https://www.themontessorifarm.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,The Montessori Journey,NOT_FOUND,QLD,Wynnum,07 3396 8800,https://www.montessorijourney.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,The Pocket Early Education and Care,manager@thepocketchildcare.com.au,QLD,St Lucia,07 3568 5800,https://thestclaregroup.com.au/our-centres/the-pocket/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Thrish Montessori Childcare Centre (Goodna),NOT_FOUND,QLD,Goodna,07 3288 3408,https://www.facebook.com/pg/thrishmontessorigoodna,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Thrish Montessori Childcare Centre (Redbank Plains),NOT_FOUND,QLD,Redbank Plains,07 3814 4533,https://thrishmontessorichildcarecentre.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Townsville Montessori Early Learning Centre,director@townsvillemontessori.com,QLD,Cranbrook,07 4420 2158,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Townsville Montessori Early Learning Centre,director@townsvillemontessori.com,QLD,Cranbrook,07 4420 2158,https://www.townsvillemontessori.com,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Trinity Beach State School,mleit3@eq.edu.au,QLD,Trinity Beach,07 4057 1444,https://trinitybeachss.eq.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Whitsunday Montessori,info@whitsundaymontessori.com.au,QLD,Cannonvale,07 4948 1196,https://www.whitsundaymontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Winton State School,admin@wintonss.eq.edu.au,QLD,Winton,07 4657 2333,https://wintonss.eq.edu.au,Montessori Australia directory,Montessori Registered tier: Applied; EXPIRED listing
Australia,AMIGA Montessori Golden Grove,goldengrove@amiga-montessori.com.au,SA,Golden Grove,08 8251 1206,https://amiga-montessori.com.au/golden-grove/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Cedars Montessori Preschool,cedars@samontessori.com.au,SA,Unley,08 8373 4599,http://www.samontessori.com.au/cedars/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Chancery Lane Montessori Preschool,chancerylane@samontessori.com.au,SA,Adelaide,08 8223 7323,http://www.samontessori.com.au/chancerylane/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Echoes Montessori,echoes@samontessori.com.au,SA,Modbury,08 8164 6999,https://www.samontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Faith Montessori Centre,NOT_FOUND,SA,Royal Park,08 8341 0369,http://faithmontessori.education,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Gatehouse Montessori,NOT_FOUND,SA,Hope Valley,08 7230 0415,https://www.gatehousemontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Jescott Montessori Pre-School,NOT_FOUND,SA,Magill,08 8332 2090,http://www.samontessori.com.au/jescott-montessori/,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Ladybird Manor Montessori Early Learning,NOT_FOUND,SA,Adelaide,0431 211 952,https://www.ladybirdmanor.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Learning Tree,sam@gmail.com,SA,La Puente,626-919-9755,,Montessori Australia directory,Montessori Registered tier: Applied
Australia,Lilliput Village Montessori,lilliput@samontessori.com.au,SA,Maylands,08 8333 3337,http://www.samontessori.com.au/lilliput-village-2/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Little Oxford Montessori,oxford@samontessori.com.au,SA,Unley,08 7009 4588,http://www.samontessori.com.au/little-oxford-montessori/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Montessori Casa,admin@montessoricasa.com.au,SA,Pooraka,08 8164 9937,https://www.montessoricasa.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Montessori Children’s Centre McLaren Vale,NOT_FOUND,SA,McLaren Vale,08 8323 8855,https://montessorichildren.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Montessori Children’s Centre Seacliff,NOT_FOUND,SA,Seacliff,08 8358 1066,http://www.montessoriseacliff.com.au/,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Montessori House (Fulham Gardens),elsa@montessorihouse.com.au,SA,Fulham Gardens,08 8356 5050,https://montessorihouse.com.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,Montessori House (Morphettville),enquiries@montessorihouse.com.au,SA,Morphettville,08 8376 8812,https://montessorihouse.com.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,Montessori House (Newton),enquiries@montessorihouse.com.au,SA,Newton,08 8365 6615,https://montessorihouse.com.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,Montessori Kids,NOT_FOUND,SA,Bellevue Heights,08 8278 3954,http://montessorikidsbellevue.voog.com/en,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Montessori Manor,NOT_FOUND,SA,Para Hills,08 8396 2633,http://montessorimanor.com.au/,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,O’Brien’s Montessori Centre,NOT_FOUND,SA,Modbury North,08 7226 2037,http://www.obriensmontessoricentre.com.au/,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Para Hills West Primary School,Deirdre.Carroll321@schools.sa.edu.au,SA,Para Hills West,08 8258 2216,https://www.parahilwps.sa.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Precious Cargo – Blackwood,admin2@preciouscargoeducation.com.au,SA,Blackwood,0437 156 252,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Precious Cargo – Collinswood,NOT_FOUND,SA,Collinswood,08 83443880,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Precious Cargo – Lockleys,admin4@preciouscargoeducation.com.au,SA,Lockleys,08 8234 1144,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Precious Cargo – Marion,admin2@preciouscargoeducation.com.au,SA,Marion,08 8130 6678,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Precious Cargo – St Peters,admin4@preciouscargoeducation.com.au,SA,St Peters,08 8363 5669,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Precious Cargo – Westbourne Park,admin2@preciouscargoeducation.com.au,SA,Westbourne Park,08 8271 8388,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Precious Cargo – Woodville Park,admin4@preciouscargoeducation.com.au,SA,Woodville Park,08 8244 5139,http://preciouscargoeducation.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Rosemont House Montessori,rosemont@samontessori.com.au,SA,Norwood,08 8331 4020,https://www.samontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,SA Montessori Preschools – Head Office,ceo@samontessori.com.au,SA,Magill,08 8333 2987,https://www.samontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Seeds Montessori,NOT_FOUND,SA,Mawson Lakes,08 7225 4455,https://www.seedsmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Southern Montessori School,principal@southernmontessori.sa.edu.au,SA,,08 8384 7233,https://southernmontessori.sa.edu.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,St John’s Grammar School,elc4@stjohns.sa.edu.au,SA,Belair,08 8278 2242,https://www.stjohns.sa.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,The Hills Montessori School,enquiries@montessori.sa.edu.au,SA,Aldgate,08 8339 6842,https://www.montessori.sa.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,The Learning Sanctuary Norwood Montessori,NOT_FOUND,SA,Norwood,08 8363 5599,http://www.thelearningsanctuary.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Trinity College Montessori Preschool,montessori.office@trinity.sa.edu.au,SA,Evanston Park,08 8522 0660,http://www.trinity.sa.edu.au/schools/montessori,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Woodcroft Montessori Early Learning,NOT_FOUND,SA,Morphett Vale,08 8325 0011,https://montessoriwoodcroft.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Blossom Montessori Family Day Care,blossommontessori@hotmail.com,TAS,South Hobart,0447 887 566,https://www.blossommontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Pandani Montessori,gm@oakwoodelc.com.au,TAS,ULVERSTONE,0400 123 703,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Alto Montessori Early Learning and Kindergarten,admin@alto.vic.edu.au,VIC,Langwarrin,03 9787 9494,https://www.alto.vic.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Alamanda,alamanda@amiga-montessori.com.au,VIC,Alamanda,03 9088 4186,https://amiga-montessori.com.au/alamanda/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Burwood,burwood@amiga-montessori.com.au,VIC,Burwood,03 7036 3389,https://amiga-montessori.com.au/burwood/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Craigieburn,craigieburn@amiga-montessori.com.au,VIC,Craigieburn,03 5273 0290,https://amiga-montessori.com.au/craigieburn/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Cranbourne North,cranbournenorth@amiga-montessori.com.au,VIC,Cranbourne North,03 4118 4002,https://amiga-montessori.com.au/cranbourne-north/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Cranbourne West,cranbournewest@amiga-montessori.com.au,VIC,Cranbourne West,03 9002 4011,https://amiga-montessori.com.au/cranbourne-west/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Greenvale,greenvale@amiga-montessori.com.au,VIC,Greenvale,03 9087 3512,https://amiga-montessori.com.au/greenvale/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Maddingley,maddingley@amiga-montessori.com.au,VIC,Maddingley,03 4328 6100,https://amiga-montessori.com.au/maddingley/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Melbourne,melbourne@amiga-montessori.com.au,VIC,Melbourne,0390 884 186,,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Mount Waverley,mtwaverley@amiga-montessori.com.au,VIC,Mount Waverley,03 7503 0568,https://amiga-montessori.com.au/mount-waverley/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Point Cook,pointcook@amiga-montessori.com.au,VIC,Point Cook,03 8353 1299,https://amiga-montessori.com.au/point-cook/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Saltwater Coast,saltwatercoast@amiga-montessori.com.au,VIC,Point Cook,03 9088 4793,https://amiga-montessori.com.au/saltwater-coast/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Tarneit,tarneit@amiga-montessori.com.au,VIC,Tarneit,03 8001 3084,https://www.amiga-montessori.com.au/tarneit,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Wallace Ave,wallaceave@amiga-montessori.com.au,VIC,Point Cook,03 8001 3087,https://amiga-montessori.com.au/wallace-ave/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Wollert,wollert@amiga-montessori.com.au,VIC,Wollert,03 9123 4156,https://amiga-montessori.com.au/wollert/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,AMIGA Montessori Wyndham Vale,wyndhamvale@amiga-montessori.com.au,VIC,Wyndham Vale,03 9999 7984,https://amiga-montessori.com.au/wyndham-vale/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Bacchus Marsh Montessori Uniting Kindergarten,caroline.hay@vt.uniting.org,VIC,Bacchus Marsh,03 5367 7706,https://earlylearning.unitingvictas.org.au/find-a-service/bacchus-marsh-montessori-preschool/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Bay City Early Learning Centre,julie.walker@baycityelc.com.au,VIC,Geelong,03 5222 6406,https://baycityelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Beacon House Montessori,brian@beaconhousemontessori.com.au,VIC,Dandenong,03 9794 8057,https://www.beaconhousemontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Beechworth Montessori School,principal@bms.vic.edu.au,VIC,Beechworth,03 5728 2940,https://www.beechworthmontessori.vic.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Beechworth Secondary College,barnard.laureen.o@edumail.vic.gov.au,VIC,Beechworth,03 5728 1264,http://www.bworthsc.vic.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Bonkers Beat Music Kinder and Childcare,info@bonkersbeat.com,VIC,Aspendale,03 9587 8786,https://www.bonkersbeat.com,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Box Hill Bilingual Montessori Early Learning,Boxhilladmin@bmel.com.au,VIC,Box Hill,03 9007 7810,https://www.bmel.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Brunswick Montessori Children’s House,info@bmch.org.au,VIC,Brunswick West,03 9386 6400,http://bmch.org.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Caroline Springs Montessori,enquiries@csmontessori.com.au,VIC,Caroline Springs,03 9123 0020,https://csmontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Children’s Montessori Centre,NOT_FOUND,VIC,Endeavour Hills,0402 776 421,http://childrensmontessoricentre.vic.edu.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Discovery Bay Early Learning and Kindergarten (Balwyn),balwyn@discoverybayelc.com.au,VIC,Balwyn,03 7018 9585,https://discoverybayelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Discovery Bay Early Learning and Kindergarten (Bellfield),bellfield@discoverybayelc.com.au,VIC,Bellfield,03 9034 4877,https://discoverybayelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Discovery Bay Early Learning and Kindergarten (Croydon),croydon@discoverybayelc.com.au,VIC,Croydon,1300 493 050,https://discoverybayelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Discovery Bay Early Learning and Kindergarten (Golden Square),goldensquare@discoverybayelc.com.au,VIC,Golden Square,1300 493 050,https://discoverybayelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Discovery Bay Early Learning and Kindergarten (Rowville),rowville@discoverybayelc.com.au,VIC,Rowville,03 9759 6133,https://discoverybayelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Discovery Bay Early Learning and Kindergarten (Werribee),ilse@discoverybayelc.com.au,VIC,Werribee,03 9853 5555,https://discoverybayelc.com.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Donvale Montessori,principal@donvalemontessori.vic.edu.au,VIC,Donvale,03 9841 0800,https://www.donvalemontessori.vic.edu.au,Montessori Australia directory,Montessori Registered tier: Registered; EXPIRED listing
Australia,Early Education Montessori Centre,NOT_FOUND,VIC,Greenvale,0420 733 579,https://eemontessoricentre.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Early Learning Kinders (Sydenham),NOT_FOUND,VIC,Sydenham,03 9390 3551,https://www.sydenhamelk.com.au,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Elimatta Montessori and Early Learning Centre,hello@elimattamontessori.com.au,VIC,Narre Warren North,03 8319 5773.,https://www.elimattamontessori.com.au,Montessori Australia directory,Member listing (no MQAP tier); EXPIRED listing
Australia,Global Village Learning,hello@gvl.vic.edu.au,VIC,New Gisborne,03 5428 4520,https://gvl.vic.edu.au,Montessori Australia directory,Montessori Registered tier: Participating
Australia,Heathmont Bilingual Montessori Early Learning,office@heathmontbmel.com.au,VIC,Heathmont,03 9007 7810,https://www.heathmontbmel.com.au,Montessori Australia directory,Montessori Registered tier: Registered
Australia,Heywood Early Learning Centre,NOT_FOUND,VIC,Heywood,03 5527 1118,https://www.facebook.com/Heywood-early-learning-centre-105451024321465/,Montessori Australia directory,Member listing (no MQAP tier); no email in directory
Australia,Hoppers Crossing Montessori Centre – Childcare & Kindergarden,info@hcmontessori.vic.edu.au,VIC,Hoppers Crossing,1800 170 000,http://www.hcmontessori.vic.edu.au,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Inspire Early Learning Journey (Bentleigh West),bentleighWest@inspire.edu.au,VIC,Bentleigh,0497 193 999,https://inspire.edu.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Inspire Early Learning Journey (Camberwell),camperwell@inspire.edu.au,VIC,Camperwell,03 9699 7999,https://inspire.edu.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Inspire Early Learning Journey (Chadstone),chadstone@inspire.edu.au,VIC,Murrumbeena,03 9569 8999,https://inspire.edu.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Inspire Early Learning Journey (Cranbourne),cranbourne@inspire.edu.au,VIC,Cranbourne North,03 9819 3999,https://inspire.edu.au/,Montessori Australia directory,Member listing (no MQAP tier)
Australia,Inspire Early Learning Journey (Doncaster),doncaster@inspire.edu.au,VIC,Doncaster,03 9819 1999,https://inspire.edu.au/,Montessori Australia directory,Member listing (no MQAP tier)
