School,Email,Region,City,Phone,Website,Source,Notes
Haags Montessori Lyceum,info@hml.nl,Zuid-Holland,Den Haag,070 3245418,https://hml.nl/,NMV directory,voortgezet onderwijs
John F. Kennedyschool,info@kennedy.lucasonderwijs.nl,Zuid-Holland,Den Haag,070 3853390,https://www.kennedymontessori.nl/,NMV directory,basisonderwijs
Kindercentrum 2Giraffen,info@2samen.nl,Zuid-Holland,Den Haag,070 360 0174,https://www.2samen.nl/kinderopvang/den-haag/bomen-en-bloemenbuurt/kinderdagverblijf/kinderdagverblijf-2giraffen/,NMV directory,kinderopvang
Kindercentrum 2Uilen,info@2samen.nl,Zuid-Holland,Den Haag,070 8209955,https://www.2samen.nl/kinderopvang/den-haag/vogelwijk/peuteropvang/peuteropvang-2uilen/,NMV directory,kinderopvang
Montessori Waalsdorp,info@waalsdorp.nl,Zuid-Holland,Den Haag,070 3247420,https://www.waalsdorp.nl/,NMV directory,basisonderwijs
Montessoripeutergroep Waalsdorp,info@waalsdorp.nl,Zuid-Holland,Den Haag,070 3247420,https://www.waalsdorp.nl/kinderopvang,NMV directory,kinderopvang
Montessorischool Houtwijk,info@montessorischoolhoutwijk.nl,Zuid-Holland,Den Haag,070 3979792,https://www.montessorischoolhoutwijk.nl/,NMV directory,basisonderwijs
Montessorischool Leidschenveen,info@mslv.nl,Zuid-Holland,Den Haag,070 3271123,https://montessorileidschenveen.nl/,NMV directory,basisonderwijs
Valkenbos,info@valkenbos.net,Zuid-Holland,Den Haag,070 3600377,https://www.valkenbos.net/,NMV directory,basisonderwijs
Montessori Kindcentrum Mozaïek,info.mozaiek@nestas-scholengroep.nl,Zuid-Holland,Dordrecht,078 6173806,https://mozaiek.nestas-scholengroep.nl/,NMV directory,kindcentrum (opvang + basisonderwijs)
Peuterspeelzaal Het Mozaïek,kantoor@sdk-kinderopvang.nl,Zuid-Holland,Dordrecht,06 38779124,https://sdk-kinderopvang.nl/locatie/mozaiek/,NMV directory,kinderopvang
Montessori Hoog Dalem,montessori.hoogdalem@stichtingovo.nl,Zuid-Holland,Gorinchem,0183 216300,https://www.montessorigorinchem.nl/,NMV directory,basisonderwijs
Openbare Montessorischool Hellevoetsluis,montessori@edumarevpr.nl,Zuid-Holland,Hellevoetsluis,0181 312967,https://www.montessorischoolhellevoetsluis.nl/,NMV directory,basisonderwijs
Montessori Peutergroep Het Schakeltje,schakel@rvko.nl,Zuid-Holland,Hoogvliet,010 4163965,https://www.montessorischooldeschakel.nl/Kinderopvang,NMV directory,kinderopvang
Montessorischool De Schakel,schakel@rvko.nl,Zuid-Holland,Hoogvliet,010 4163965,https://www.montessorischooldeschakel.nl/,NMV directory,basisonderwijs
Montessorischool Apollo,info@montessorischoolapollo.nl,Zuid-Holland,Leiden,071 5765439,https://www.montessorischoolapollo.nl/,NMV directory,basisonderwijs
Montessorischool 'Elckerlyc',montessori@elckerlyc.net,Zuid-Holland,Leiderdorp,071 5892945,https://www.elckerlyc-montessori.nl/,NMV directory,basisonderwijs
Montessorischool Maassluis,directie@montessorischoolmaassluis.nl,Zuid-Holland,Maassluis,010 5917410,https://www.montessorischoolmaassluis.nl/,NMV directory,basisonderwijs
Eerste Westlandse Montessorischool,info@ewmm.nl,Zuid-Holland,Monster,0174 280821,https://www.ewmm.nl/,NMV directory,basisonderwijs
Montessorischool Naaldwijk,montessorischool-naaldwijk@wsko.eu,Zuid-Holland,Naaldwijk,0174 628932,https://montessorischoolnaaldwijk.wsko.nl/,NMV directory,basisonderwijs
Montessorischool Nieuwerkerk,info@montessorinwk.nl,Zuid-Holland,Nieuwerkerk aan den IJssel,0180 313900,https://www.montessorinwk.nl/,NMV directory,basisonderwijs
Montessorischool Noordwijk,directie.montessori@sophiascholen.nl,Zuid-Holland,Noordwijk,071 3610662,https://www.montessorinoordwijk.nl/,NMV directory,basisonderwijs
Montessorischool Oegstgeest,directie@montessorischool-oegstgeest.nl,Zuid-Holland,Oegstgeest,071 5177060,https://www.montessorischool-oegstgeest.nl/,NMV directory,basisonderwijs
Montessorischool Parkrijk,directie@montessorischoolparkrijk.nl,Zuid-Holland,Rijswijk,070 2040008,https://www.montessorischoolparkrijk.nl/,NMV directory,basisonderwijs
De Clipper,info@declipper.nl,Zuid-Holland,Rotterdam,010 4850642,https://www.declipper.nl/,NMV directory,basisonderwijs
De Korf Montessori,info@montessorischooldekorf.nl,Zuid-Holland,Rotterdam,010 4371050,https://www.montessorischooldekorf.nl/,NMV directory,basisonderwijs
Montessori Lyceum Rotterdam,info@rml.nl,Zuid-Holland,Rotterdam,010 4654022,https://www.rml.nl/,NMV directory,voortgezet onderwijs
Montessori Mavo Rotterdam,info@montessorimavorotterdam.nl,Zuid-Holland,Rotterdam,010 4810644,https://www.montessorimavorotterdam.nl/,NMV directory,voortgezet onderwijs
Montessori Peutergroep Kralingen,info@stkk.nl,Zuid-Holland,Rotterdam,010 2400092,https://stichtingkinderopvangkralingen.nl/montessori-peutergroep-kralingen/,NMV directory,kinderopvang
Montessorisbasisschool Jan Prins,info@janprinsschool.nl,Zuid-Holland,Rotterdam,010 4133111,https://www.janprinsschool.nl/,NMV directory,basisonderwijs
Montessorischool Tuinstad,tuinstad@montessorischooltuinstad.nl,Zuid-Holland,Rotterdam,010 4180862,https://www.montessorischooltuinstad.nl/,NMV directory,basisonderwijs
OMBS Jacob Maris,directie@jacob-maris.nl,Zuid-Holland,Rotterdam,010 4182821,https://jacob-maris.nl/,NMV directory,basisonderwijs
"Openbare Montessoribasisschool ""De Mare""",info@obsdemare.nl,Zuid-Holland,Rotterdam,010 2917514,https://obsdemare.nl/,NMV directory,basisonderwijs
R.K. Montessorischool De Kleine Prins,info@dekleineprins.nl,Zuid-Holland,Rotterdam,010 4202099,https://www.kleineprins.nl/,NMV directory,basisonderwijs
Ver. Montessorischool Kralingen,administratie@montessorischoolkralingen.nl,Zuid-Holland,Rotterdam,010 4527360,https://www.montessorischoolkralingen.nl/,NMV directory,basisonderwijs
Vereniging de Rotterdamse Montessorischool,info@montessoribasisschool.nl,Zuid-Holland,Rotterdam,010 4775767,https://montessoribasisschool.nl/,NMV directory,basisonderwijs
Casa dei Bambini,info@casadeibambini.nl,Zuid-Holland,Schiedam,010 4270928,https://casadeibambini.nl/,NMV directory,kinderopvang
Montessori Schiedam,info.montessori@primoschiedam.nl,Zuid-Holland,Schiedam,010 2730020,https://www.montessorischiedam.nl/,NMV directory,basisonderwijs
Montessorischool Spijkenisse,info@montessorischool-spijkenisse.nl,Zuid-Holland,Spijkenisse,0181 635634,https://www.montessorischool-spijkenisse.nl/,NMV directory,basisonderwijs
Montessorischool Nieuw Vreugd en Rust,info@mnvr.nl,Zuid-Holland,Voorburg,070 3860561,https://nieuwvreugdenrust.nl/,NMV directory,basisonderwijs
Montessori Peutergroep Wassenaar,info@montessorischoolwassenaar.nl,Zuid-Holland,Wassenaar,070 5113388,https://www.montessorischoolwassenaar.nl/peuterschool/,NMV directory,kinderopvang
Montessorischool Wassenaar,info@montessorischoolwassenaar.nl,Zuid-Holland,Wassenaar,070 5113388,https://www.montessorischoolwassenaar.nl/,NMV directory,basisonderwijs
Montessori Kindcentrum Passe Partout,info@montessori-passepartout.nl,Zuid-Holland,Zoetermeer,079 3612793,https://www.montessori-passepartout.nl/,NMV directory,kindcentrum (opvang + basisonderwijs)
Montessorischool DeTrinoom,info.trinoom@opoz.nl,Zuid-Holland,Zoetermeer,079 3431733,https://www.ikcdetrinoom.nl/,NMV directory,basisonderwijs
